"Twitter ID",Text,"Profile Image URL",Day,Hour,Minute,"Created At",Geo,"From User","From User ID",Language,"To User","To User ID",Source
125378326461300736,"RT @alialsaeed: #occupwallstreet movement shows how public disobedience and escalation works without turning violent. #OWS #OccupyTimesSquare #arabspring",http://a3.twimg.com/profile_images/1531016413/8204f963-a7c9-4a2e-8563-0f0cc8c2ceba_normal.png,2011-10-16,1,11,"2011-10-16 01:11:37",N;,kassandria13,22860993,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125378349001474048,"#OccupyTimesSquare? This is getting out of control. #NYC is going dowwwwnnnn",http://a2.twimg.com/profile_images/1510014563/Juda2_normal.jpeg,2011-10-16,1,11,"2011-10-16 01:11:42",N;,JudaHonickman,378037943,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378368957980672,"#OccupyTimesSquare #WalkingDead both trending - coincidence?",http://a1.twimg.com/profile_images/1426873020/47336_419989091663_601616663_4688150_6956187_n_normal.jpg,2011-10-16,1,11,"2011-10-16 01:11:47",N;,consumptionblog,219372925,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125378425291685888,"RT @OccupyWallStNYC: Mic check helping protesters kettled off by #NYPD in #OccupyTimesSquare communicate w/ eachother across street! LIVE: http://t.co/vKqh50ZQ",http://a2.twimg.com/profile_images/1506094219/image_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:00",N;,SuzuScearce,263054413,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125378457625563136,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a1.twimg.com/profile_images/1532055097/thursday_DC_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:08",N;,WillowMeThis,26769089,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125378520875679744,"RT @OccupyWallStNYC: A panoramic video of the thousands of #ows supporters in #OccupyTimesSquare:  http://t.co/iv5sAZDf",http://a1.twimg.com/profile_images/1532055097/thursday_DC_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:23",N;,WillowMeThis,26769089,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125378524889628672,"RT @OccupyWallStNYC: Dear #TimesSquare tourists, don't be alarmed. This is a peaceful occupation. #OccupyTimesSquare #NYC #ows",http://a3.twimg.com/profile_images/1587432538/wall_street_angel_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:24",N;,ckboss,2459136,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125378528018579456,"RT @MisfitPolitics RT @ezradulis: Was @misfitpolitics just filming @ #occupytimessquare? Why, yes; yes, we were. // Looking forward to THAT!",http://a1.twimg.com/profile_images/1539427840/Me_in_Memphis_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:25",N;,Tori_Lennox,160616334,en,MisfitPolitics,362094424,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378547274625024,"RT @REtweetNYC: Happy I'm nowhere near #OccupyTimesSquare",http://a2.twimg.com/profile_images/1466754152/image_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:29",N;,NicoleVeroline,130507643,it,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378550856564736,"RT @oddlysaid: Tingles of anticipation! RT @MisfitPolitics: RT @ezradulis: Was @misfitpolitics just filming at #occupytimessquare? Why, yes; yes, we were.",http://a0.twimg.com/profile_images/1539934783/tara__103__normal.JPG,2011-10-16,1,12,"2011-10-16 01:12:30",N;,watchkeep,119579273,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125378551829639168,"RT @thecomicscomic: But will they arrest the comedy show barkers? No, really. Could they please? #ows #occupytimessquare #silverlining",http://a1.twimg.com/profile_images/1460204104/216949_2165469531847_1099912807_32599036_7598377_n_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:30",N;,spielster,793252,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125378553268289536,"RT @JudaHonickman: #OccupyTimesSquare? This is getting out of control. #NYC is going dowwwwnnnn",http://a2.twimg.com/profile_images/1520457648/8twitter_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:31",N;,Legacy718,144747076,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378611803979776,"RT @TheNicoleWitte: Now trending in New York: #OccupyTimesSquare, Times Sq, OWS. Interesting.",http://a3.twimg.com/profile_images/1435779916/cover-rush-farewell_to_kings_closeup_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:45",N;,SLM_2112,351664518,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378649485606912,"#OccupyTimesSquare Stop being a bum, get a job and quit bitching.",http://a2.twimg.com/profile_images/1590105029/KD50ccoe_normal,2011-10-16,1,12,"2011-10-16 01:12:54",N;,MatthewJLow,160101028,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378667437236224,"RT @nateharris: Wow, Times Sq, #OccupyTimesSquare &amp; OWS all trending! First #occupywallstreet topics to trend since Brooklyn Bridge did for about 5 seconds.",http://a3.twimg.com/profile_images/1435779916/cover-rush-farewell_to_kings_closeup_normal.jpg,2011-10-16,1,12,"2011-10-16 01:12:58",N;,SLM_2112,351664518,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378816708329472,"RT @artfagcity: I'm not at #occupytimessquare but I support those who are. Stay safe. #ows",http://a2.twimg.com/profile_images/307751321/vinicam_14_normal.jpg,2011-10-16,1,13,"2011-10-16 01:13:33",N;,Wayagvnega,27996037,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125378819644342272,"RT @nateharris: Wow, Times Sq, #OccupyTimesSquare &amp; OWS all trending! First #occupywallstreet topics to trend since Brooklyn Bridge did for about 5 seconds.",http://a1.twimg.com/profile_images/1430407644/tiki9_normal.jpg,2011-10-16,1,13,"2011-10-16 01:13:34",N;,AlohaEvery1,235634781,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378912975978496,"#OccupyTimesSquare #ows #OccupyWallStreet #o15 http://t.co/nJLxqGwo http://t.co/Nxa3Ol8Z",http://a3.twimg.com/profile_images/916623726/r-evolution_normal.jpg,2011-10-16,1,13,"2011-10-16 01:13:56",N;,2012revolution,24406692,it,,0,"&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;"
125378939962138624,"#OccupyTimesSquare protest!!",http://a2.twimg.com/profile_images/1367674265/image_normal.jpg,2011-10-16,1,14,"2011-10-16 01:14:03",N;,SBarcia33,247798995,it,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125378945230176256,"RT @OccupyWallStNYC: Mic check helping protesters kettled off by #NYPD in #OccupyTimesSquare communicate w/ eachother across street! LIVE: http://t.co/vKqh50ZQ",http://a1.twimg.com/profile_images/1332538188/Doberman_16_normal.jpg,2011-10-16,1,14,"2011-10-16 01:14:04",N;,dmwatchdog,351334244,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125378988708331520,"Wow... I was in Times Square YESTERDAY. Weird how quickly these things happen #OccupyTimesSquare",http://a3.twimg.com/profile_images/1223893969/Photo_on_2011-01-13_at_15.37__5_normal.jpg,2011-10-16,1,14,"2011-10-16 01:14:14",N;,ThatToothbrush,218803644,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125378996186779648,"RT @CRISis73: Don't bite the hands that feed you.  #OccupyTimesSquare",http://a1.twimg.com/profile_images/1248879030/ui7reo7ofyr_normal.JPG,2011-10-16,1,14,"2011-10-16 01:14:16",N;,crEnzdEvz18,233960771,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125379054747652096,"RT @MisfitPolitics: RT @ezradulis: Was @misfitpolitics just filming at #occupytimessquare? Why, yes; yes, we were.",http://a1.twimg.com/profile_images/1436257575/self_normal.JPG,2011-10-16,1,14,"2011-10-16 01:14:30",N;,CnservativePunk,125896041,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125379155675193344,"#OccupyTimesSquare http://t.co/gaYCY9ol",http://a2.twimg.com/profile_images/1571954845/IMG_1248_normal.jpg,2011-10-16,1,14,"2011-10-16 01:14:54",N;,kiarafancy,280535028,it,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;"
125379168539115520,"RT @TheNicoleWitte: #OccupyTimesSquare is trending. Well I'll be damned.",http://a2.twimg.com/profile_images/1570387575/we_are_the_99__normal.jpg,2011-10-16,1,14,"2011-10-16 01:14:57",N;,msofia7,208705671,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125379173903642624,"RT @EdibleManhattan: ironic food news from #occupytimessquare: TGIFridays is currently handing out coupons to the protesters at 7th &amp; 47th",http://a2.twimg.com/profile_images/307751321/vinicam_14_normal.jpg,2011-10-16,1,14,"2011-10-16 01:14:59",N;,Wayagvnega,27996037,en,,0,"&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;"
125379271375073280,#OccupyTimesSquare,http://a2.twimg.com/profile_images/1590361518/R50a7d2i_normal,2011-10-16,1,15,"2011-10-16 01:15:22",N;,MotionlessMind,379904637,it,,0,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;"
125379295349710848,"#OccupyTimesSquare... For what specific reason?",http://a0.twimg.com/profile_images/1362640284/0mia0XNW_normal,2011-10-16,1,15,"2011-10-16 01:15:28",N;,sparkle_30,256929398,en,,0,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;"
125379388320661504,"RT @autumndae: And suddenly the twitter media blackout ends. #OccupyTimesSquare #OWS",http://a2.twimg.com/profile_images/1074088688/untitled_normal.bmp,2011-10-16,1,15,"2011-10-16 01:15:50",N;,EmtoX,70432622,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125379446634065920,"RT @ellenwinn: My bro's occupying Times Sqare &amp; I'm awfully proud! RT @blulaces @MMFlint More Banjo!! http://t.co/xEftXAsE #O15 #OccupyTimesSquare #OWS",http://a3.twimg.com/profile_images/788579949/21940_101028259929940_100000682999259_27949_7587897_n_normal.jpg,2011-10-16,1,16,"2011-10-16 01:16:04",N;,pulpfric,106297388,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125379505475948544,"All the ghetto couples are going to #OccupyTimesSquare tonight thinking they were just going to get a fancy picture drawn and a movie.",http://a1.twimg.com/profile_images/1582872478/tumblr_ls9c9hHkWW1qeni2po1_500_normal.jpg,2011-10-16,1,16,"2011-10-16 01:16:18",N;,theaveryism,361928213,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125379620097900544,"RT @AdamGabbatt: Riot police now in a group by 7th, on 46th. Protesters have accumulated on 7th again- was quiet there 45mins ago #occupytimessquare",http://a3.twimg.com/profile_images/1531016413/8204f963-a7c9-4a2e-8563-0f0cc8c2ceba_normal.png,2011-10-16,1,16,"2011-10-16 01:16:45",N;,kassandria13,22860993,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125379638317940736,"RT @TheNicoleWitte: #OccupyTimesSquare is trending. Well I'll be damned.",http://a2.twimg.com/profile_images/453236624/kayoilpainting_normal.jpg,2011-10-16,1,16,"2011-10-16 01:16:49",N;,Kaymee,1776185,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125379654805753856,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a2.twimg.com/profile_images/307751321/vinicam_14_normal.jpg,2011-10-16,1,16,"2011-10-16 01:16:53",N;,Wayagvnega,27996037,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125379752902148096,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a2.twimg.com/profile_images/320055989/Copy_of_PB010004b_normal.jpg,2011-10-16,1,17,"2011-10-16 01:17:17",N;,superguts,28518917,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125379786733387776,"RT @tylerkingkade: #OccupyTimesSquare - cops have riot gear on now. Drum circle in the middle of times square  http://t.co/wQnaxge0",http://a2.twimg.com/profile_images/307751321/vinicam_14_normal.jpg,2011-10-16,1,17,"2011-10-16 01:17:25",N;,Wayagvnega,27996037,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125379860871905280,"RT @geoff9cow: #OccupyTimesSquare people being arrested for no reason live on camera http://t.co/cp8uVRKA #OWS",http://a2.twimg.com/profile_images/320055989/Copy_of_PB010004b_normal.jpg,2011-10-16,1,17,"2011-10-16 01:17:42",N;,superguts,28518917,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125379963145830400,"So crazy how I only recently started educating myself about what's really going on, and just weeks later #ows #occupytimessquare started..",http://a3.twimg.com/profile_images/1586913481/328007066_normal.jpg,2011-10-16,1,18,"2011-10-16 01:18:07",N;,KiranGoraya,194707605,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125380280226816000,"RT @danielmintz: This Little Light Of Mine just broke out at 46th and 7th. #OWS #OccupyTimesSquare",http://a3.twimg.com/profile_images/1577711179/B39aUfnC_normal,2011-10-16,1,19,"2011-10-16 01:19:22",N;,pstewartl,22902588,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125380324464136192,"RT @phillipanderson: Would NYPD be so aggressive if we had all showed up on Dec 31 wearing funny hats? #OWS #OccupyTimesSquare",http://a3.twimg.com/profile_images/1018572184/cheeze_normal.jpg,2011-10-16,1,19,"2011-10-16 01:19:33",N;,marimbamaiden18,128081554,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125380387949117440,"Does it make me a bad person that I was mad that #OccupyTimesSquare was going on cause I wanted to watch The Thing down there.",http://a3.twimg.com/profile_images/1374493410/197993_116336531773978_100001928945057_132911_8255151_n_normal.jpg,2011-10-16,1,19,"2011-10-16 01:19:48",N;,ISinkShips,96481701,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125380471940059136,"RT @geoff9cow: #OccupyTimesSquare people being arrested for no reason live on camera http://t.co/cp8uVRKA #OWS",http://a1.twimg.com/profile_images/1286358571/donato5_normal.jpg,2011-10-16,1,20,"2011-10-16 01:20:08",N;,flossofer,256615465,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125380474897047552,"RT @nateharris: Wow, Times Sq, #OccupyTimesSquare &amp; OWS all trending! First #occupywallstreet topics to trend since Brooklyn Bridge did for about 5 seconds.",http://a2.twimg.com/profile_images/1074088688/untitled_normal.bmp,2011-10-16,1,20,"2011-10-16 01:20:09",N;,EmtoX,70432622,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125380572104232960,"I wasn't able to #occupytimessquare w my fellow protesters from @OccupyWallStNYC. I will see all you amazing ppl this wk for sure.",http://a2.twimg.com/profile_images/1565586805/newschool_effected_normal.png,2011-10-16,1,20,"2011-10-16 01:20:32",N;,VAGANJA,65382728,en,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;"
125380646918029312,"#OccupyTimesSquare-ers: see if you can do something about the smell coming out of A&amp;F. And the whole date rape-vibe...",http://a0.twimg.com/profile_images/1449384130/HP_Times_normal.PNG,2011-10-16,1,20,"2011-10-16 01:20:50",N;,lincolnlhayes,92923204,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125380677888770048,"RT @cate_long: Hey #OccupyTimesSquare your Madrid cousin... RT @bumblebums: this video of occupied Madrid is simply staggering. http://t.co/QFMKaacI",http://a1.twimg.com/profile_images/1403863338/ordemeprogresso11_normal.jpg,2011-10-16,1,20,"2011-10-16 01:20:57",N;,BrazilTour,5758792,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125380689477636096,"RT @phenatypical: the thing about #ows: many protesters DO have jobs, &amp; go back to them during wkdays. sat's #occupytimessquare makes clear how many support!",http://a1.twimg.com/profile_images/1267265540/5316428645_780ee14b36_o_normal.jpg,2011-10-16,1,21,"2011-10-16 01:21:00",N;,nicoles,52009,en,,0,"&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;"
125380744121036800,"RT @OccupyWallStNYC: Dear #TimesSquare tourists, don't be alarmed. This is a peaceful occupation. #OccupyTimesSquare #NYC #ows",http://a1.twimg.com/profile_images/1212077598/hands_on_head_Aleks_normal.jpg,2011-10-16,1,21,"2011-10-16 01:21:13",N;,jessdomain,361657763,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125380771816022016,"You need some... RT @ lincolnlhayes: #OccupyTimesSquare-ers: see if you can do something abou...  #stitchesforbitches",http://a3.twimg.com/profile_images/1478859565/bitches-get-stitches_design_normal.png,2011-10-16,1,21,"2011-10-16 01:21:20",N;,SFB_Bot,379345734,en,,0,"&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;"
125381059738214400,"RT @loxocele #occupytimessquare: the invisible hand. (#ows #latergram) http://t.co/AImdBuV4",http://a2.twimg.com/profile_images/559929053/3740_fcd3_48-square_normal.jpeg,2011-10-16,1,22,"2011-10-16 01:22:28",N;,headhntr,5857631,en,,0,"&lt;a href=&quot;http://twidroyd.com&quot; rel=&quot;nofollow&quot;&gt;Twidroyd for Android&lt;/a&gt;"
125381210695409664,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a2.twimg.com/profile_images/1436319021/image_normal.jpg,2011-10-16,1,23,"2011-10-16 01:23:04",N;,Just_Some_Twit,356403856,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125381236851085312,"RT @OccupyWallStNYC: Mic check helping protesters kettled off by #NYPD in #OccupyTimesSquare communicate w/ eachother across street! LIVE: http://t.co/vKqh50ZQ",http://a2.twimg.com/profile_images/1558041770/budandmic-avatar_normal.jpg,2011-10-16,1,23,"2011-10-16 01:23:10",N;,Artis_Elemental,116770195,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125381293184790528,"RT @alphaleah: #OWS #OccupyWallStreet #OccupyTimesSquare : Using ppls' mic, protesters invite #NYPD 2 join them &quot;decide what side of history u want 2 b on&quot;",http://a0.twimg.com/profile_images/1549866765/DFFEE5B67CEAFBD33D8A474362F7D233_normal.jpg,2011-10-16,1,23,"2011-10-16 01:23:24",N;,spylark,265874812,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125381299744677888,"RT @TheNicoleWitte: #OccupyTimesSquare is trending. Well I'll be damned.",http://a2.twimg.com/profile_images/1582778685/chembros_normal.jpg,2011-10-16,1,23,"2011-10-16 01:23:25",N;,ulh_,109397454,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125381333991165952,"RT @OccupyWallStNYC: A panoramic video of the thousands of #ows supporters in #OccupyTimesSquare:  http://t.co/iv5sAZDf",http://a2.twimg.com/profile_images/1509677175/image_normal.jpg,2011-10-16,1,23,"2011-10-16 01:23:34",N;,patsy_mw,160272715,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125381399292284928,"If arrested at #occupytimessquare  212 679 6018",http://a0.twimg.com/profile_images/1584502815/greece2_normal.jpg,2011-10-16,1,23,"2011-10-16 01:23:49",N;,DanDeRossett,31803,it,,0,"&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;"
125381445614186496,"RT @HardBodyRonnie: “@shoedooo Wow at Times square being occupied by thousands” - #OccupyTimesSquare",http://a3.twimg.com/profile_images/1583414633/327905271_normal.jpg,2011-10-16,1,24,"2011-10-16 01:24:00",N;,SirKincade,145439301,en,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;"
125381604020469760,"RT @carlosgomar: @OccupyWallStNYC @OccupyWallSt @OWS_KITCHEN NYPD grabs Diego Ibañez from the crowd and arrest him. #OccupyTimesSquare  http://t.co/Vg539D3o",http://a3.twimg.com/profile_images/1590255265/undoc_unafraid2_normal.jpg,2011-10-16,1,24,"2011-10-16 01:24:38",N;,h_itza,424866225,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125381729337880576,"RT @alialsaeed: #occupwallstreet movement shows how public disobedience and escalation works without turning violent. #OWS #OccupyTimesSquare #arabspring",http://a2.twimg.com/profile_images/1266796122/Feb.24thSnowDayAttheZoo_071_normal.JPG,2011-10-16,1,25,"2011-10-16 01:25:08",N;,Bloomgarden45,245350231,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125381860384702464,"smash the fuck out of it! #occupytimessquare non-violent resistance is over! god I wish I could be there I would leave a scar on capitalism",http://a0.twimg.com/profile_images/1574674679/anarchist_normal.jpg,2011-10-16,1,25,"2011-10-16 01:25:39",N;,anarcosocialist,423711014,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125381914277330944,"Headed to #OccupyTimesSquare with @eddie_small. #ows Hope I won't get deported.",http://a0.twimg.com/profile_images/1108581994/profile_normal.jpg,2011-10-16,1,25,"2011-10-16 01:25:52",N;,lorenzoFB,27962105,en,,0,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;"
125382266686947328,"Melbourne, Australia send you love, and ask you to keep safe#Occupy #OccupyTimesSquare #OccupyWallStreet",http://a2.twimg.com/profile_images/1509677175/image_normal.jpg,2011-10-16,1,27,"2011-10-16 01:27:16",N;,patsy_mw,160272715,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125382304678936576,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a1.twimg.com/profile_images/1458314168/photo_normal.JPG,2011-10-16,1,27,"2011-10-16 01:27:25",N;,bowdenblogg,157059450,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125382306037895168,"@AdamGabbatt fuck them up dude. fuck them up, bottles rocks whatever it takes #occupytimessquare",http://a0.twimg.com/profile_images/1574674679/anarchist_normal.jpg,2011-10-16,1,27,"2011-10-16 01:27:25",N;,anarcosocialist,423711014,en,AdamGabbatt,4353076,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125382391123558400,"Judge Napolitano: An Open Letter To The Occupy Wall Street Movement #libertarian http://t.co/DQekFwKb #tcot #OWS #occupytimessquare #tlot",http://a2.twimg.com/profile_images/241197393/mail_normal.jpg,2011-10-16,1,27,"2011-10-16 01:27:46",N;,HHR,2865948,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125382402511077376,"All calm - at last - on 46th. Write up on guardian blog shortly http://t.co/k5n30EU6 #OccupyTimesSquare",http://a2.twimg.com/profile_images/1565797234/image_normal.jpg,2011-10-16,1,27,"2011-10-16 01:27:48",N;,AdamGabbatt,4353076,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125382566084743168,"&quot;@OccupyWallStNYC: Dear #TimesSquare tourists, don't be alarmed. This is a peaceful occupation. #OccupyTimesSquare #NYC #ows&quot;",http://a3.twimg.com/profile_images/1457422889/001_crop_normal.jpg,2011-10-16,1,28,"2011-10-16 01:28:27","a:2:{s:11:""coordinates"";a:2:{i:0;d:35.65950000000000130739863379858434200286865234375;i:1;d:-109.0665000000000048885340220294892787933349609375;}s:4:""type"";s:5:""Point"";}",maccamcmanus,107820173,en,,0,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;"
